ID,Ano,Dia Juliano,Hora - minuto,Temperatura,Umidade
38767,2017,280,2240,18.42,79.8
38768,2017,280,2250,18.35,80.0
38769,2017,280,2300,18.24,80.4
38770,2017,280,2310,18.2,80.4
38771,2017,280,2320,18.12,80.6
38772,2017,280,2330,18.13,80.5
38773,2017,280,2340,18.22,80.1
38774,2017,280,2350,18.25,79.9
38775,2017,280,2400,18.2,80.0
38776,2017,281,10,18.13,80.3
38777,2017,281,20,18.12,80.3
38778,2017,281,30,18.07,80.8
38779,2017,281,40,18.13,80.8
38780,2017,281,50,18.17,80.6
38781,2017,281,100,18.17,80.6
38782,2017,281,110,18.19,80.4
38783,2017,281,120,18.22,80.1
38784,2017,281,130,18.19,80.4
38785,2017,281,140,18.05,81.2
38786,2017,281,150,17.89,82.3
38787,2017,281,200,17.93,82.3
38788,2017,281,210,17.98,82.0
38789,2017,281,220,18.02,81.8
38790,2017,281,230,18.03,81.8
38791,2017,281,240,18.05,81.8
38792,2017,281,250,17.97,82.5
38793,2017,281,300,17.66,84.6
38794,2017,281,310,17.67,84.6
38795,2017,281,320,17.77,84.1
38796,2017,281,330,17.75,84.1
38797,2017,281,340,17.73,84.1
38798,2017,281,350,17.73,84.0
38799,2017,281,400,17.92,82.8
38800,2017,281,410,17.76,83.4
38801,2017,281,420,17.56,84.6
38802,2017,281,430,17.53,84.8
38803,2017,281,440,17.63,83.8
38804,2017,281,450,17.66,83.2
38805,2017,281,500,17.45,84.1
38806,2017,281,510,17.42,84.5
38807,2017,281,520,17.54,84.0
38808,2017,281,530,17.55,84.2
38809,2017,281,540,17.6,84.2
38810,2017,281,550,17.52,84.7
38811,2017,281,600,17.58,84.6
38812,2017,281,610,17.81,84.0
38813,2017,281,620,17.8,83.4
38814,2017,281,630,18.01,82.7
38815,2017,281,640,18.05,82.5
38816,2017,281,650,18.12,82.6
38817,2017,281,700,18.17,82.7
38818,2017,281,710,18.33,81.8
38819,2017,281,720,18.41,81.3
38820,2017,281,730,18.33,82.0
38821,2017,281,740,18.31,82.5
38822,2017,281,750,18.45,82.5
38823,2017,281,800,18.64,81.2
38824,2017,281,810,19.38,79.8
38825,2017,281,820,20.42,77.5
38826,2017,281,830,21.21,75.2
38827,2017,281,840,21.91,73.0
38828,2017,281,850,22.6,69.64
38829,2017,281,900,23.2,66.67
38830,2017,281,910,23.73,64.4
38831,2017,281,920,24.45,59.61
38832,2017,281,930,24.96,59.93
38833,2017,281,940,25.05,56.93
38834,2017,281,950,25.8,55.31
38835,2017,281,1000,26.34,53.13
38836,2017,281,1010,26.53,50.99
38837,2017,281,1020,26.45,49.83
38838,2017,281,1030,26.76,48.43
38839,2017,281,1040,26.56,48.06
38840,2017,281,1050,26.75,47.96
38841,2017,281,1100,26.86,47.59
38842,2017,281,1110,26.96,47.89
38843,2017,281,1120,26.87,47.92
38844,2017,281,1130,27.52,47.65
38845,2017,281,1140,27.38,47.28
38846,2017,281,1150,27.49,48.0
38847,2017,281,1200,27.08,49.53
38848,2017,281,1210,25.86,54.87
38849,2017,281,1220,26.34,54.3
38850,2017,281,1230,26.45,56.14
38851,2017,281,1240,26.39,55.5
38852,2017,281,1250,26.6,55.43
38853,2017,281,1300,26.5,57.22
38854,2017,281,1310,25.64,59.86
38855,2017,281,1320,25.46,59.59
38856,2017,281,1330,25.42,59.16
38857,2017,281,1340,25.34,58.91
38858,2017,281,1350,25.65,57.66
38859,2017,281,1400,26.06,56.75
38860,2017,281,1410,26.58,55.47
38861,2017,281,1420,26.8,54.2
38862,2017,281,1430,27.07,53.28
38863,2017,281,1440,27.03,53.25
38864,2017,281,1450,26.74,54.99
38865,2017,281,1500,26.94,54.26
38866,2017,281,1510,26.51,55.5
38867,2017,281,1520,26.32,55.74
38868,2017,281,1530,26.06,56.36
38869,2017,281,1540,26.37,55.77
38870,2017,281,1550,26.48,54.79
38871,2017,281,1600,26.65,54.45
38872,2017,281,1610,26.27,55.18
38873,2017,281,1620,26.23,56.25
38874,2017,281,1630,26.32,56.16
38875,2017,281,1640,27.02,54.08
38876,2017,281,1650,27.02,54.15
38877,2017,281,1700,26.97,54.59
38878,2017,281,1710,26.94,54.56
38879,2017,281,1720,26.94,54.23
38880,2017,281,1730,26.2,56.41
38881,2017,281,1740,25.67,58.24
38882,2017,281,1750,24.9,61.12
38883,2017,281,1800,24.2,62.96
38884,2017,281,1810,23.84,64.21
38885,2017,281,1820,23.86,64.25
38886,2017,281,1830,24.37,63.17
38887,2017,281,1840,24.2,63.52
38888,2017,281,1850,23.9,64.8
38889,2017,281,1900,22.93,67.82
38890,2017,281,1910,22.87,68.0
38891,2017,281,1920,23.29,66.96
38892,2017,281,1930,22.56,69.07
38893,2017,281,1940,22.29,70.7
38894,2017,281,1950,22.62,69.27
38895,2017,281,2000,22.56,70.1
38896,2017,281,2010,22.79,69.2
38897,2017,281,2020,22.53,69.95
38898,2017,281,2030,22.37,71.0
38899,2017,281,2040,22.47,71.1
38900,2017,281,2050,22.19,71.3
38901,2017,281,2100,21.56,73.6
38902,2017,281,2110,21.65,73.7
38903,2017,281,2120,21.51,74.4
38904,2017,281,2130,21.35,74.9
38905,2017,281,2140,21.63,74.7
38906,2017,281,2150,21.67,74.6
38907,2017,281,2200,21.72,74.4
38908,2017,281,2210,21.63,74.5
38909,2017,281,2220,21.39,75.4
38910,2017,281,2230,21.13,76.6
38911,2017,281,2240,21.14,76.4
38912,2017,281,2250,21.12,76.5
38913,2017,281,2300,21.14,76.5
38914,2017,281,2310,21.07,76.8
38915,2017,281,2320,21.14,76.6
38916,2017,281,2330,21.01,77.0
38917,2017,281,2340,20.69,78.3
38918,2017,281,2350,20.78,78.1
38919,2017,281,2400,20.93,77.6
38920,2017,282,10,20.87,77.6
38921,2017,282,20,20.72,77.9
38922,2017,282,30,20.4,79.1
38923,2017,282,40,19.9,80.6
38924,2017,282,50,19.81,81.3
38925,2017,282,100,19.83,81.4
38926,2017,282,110,19.68,81.9
38927,2017,282,120,19.69,82.0
38928,2017,282,130,19.46,82.5
38929,2017,282,140,19.53,82.5
38930,2017,282,150,19.78,82.0
38931,2017,282,200,19.82,81.4
38932,2017,282,210,19.49,82.7
38933,2017,282,220,19.87,81.5
38934,2017,282,230,19.77,81.0
38935,2017,282,240,19.46,82.4
38936,2017,282,250,19.48,82.3
38937,2017,282,300,19.53,82.7
38938,2017,282,310,19.33,82.5
38939,2017,282,320,19.41,82.8
38940,2017,282,330,19.56,81.5
38941,2017,282,340,19.08,82.9
38942,2017,282,350,18.99,83.5
38943,2017,282,400,18.81,84.0
38944,2017,282,410,18.72,84.4
38945,2017,282,420,18.67,84.2
38946,2017,282,430,18.54,84.4
38947,2017,282,440,18.32,85.0
38948,2017,282,450,18.19,85.1
38949,2017,282,500,18.21,84.4
38950,2017,282,510,18.27,84.1
38951,2017,282,520,18.31,83.3
38952,2017,282,530,18.06,83.8
38953,2017,282,540,18.01,84.3
38954,2017,282,550,18.17,83.5
38955,2017,282,600,18.78,80.5
38956,2017,282,610,19.32,77.9
38957,2017,282,620,19.38,78.2
38958,2017,282,630,19.53,78.4
38959,2017,282,640,20.28,75.6
38960,2017,282,650,20.99,72.6
38961,2017,282,700,21.73,68.52
38962,2017,282,710,22.28,65.29
38963,2017,282,720,22.68,63.45
38964,2017,282,730,23.03,63.26
38965,2017,282,740,23.29,62.72
38966,2017,282,750,23.8,60.51
38967,2017,282,800,24.12,61.12
38968,2017,282,810,24.46,60.44
38969,2017,282,820,24.7,57.74
38970,2017,282,830,25.1,53.87
38971,2017,282,840,25.29,52.88
38972,2017,282,850,25.8,50.25
38973,2017,282,900,26.35,49.57
38974,2017,282,910,26.68,49.46
38975,2017,282,920,26.89,47.81
38976,2017,282,930,26.93,48.9
38977,2017,282,940,26.81,49.04
38978,2017,282,950,26.89,48.29
38979,2017,282,1000,27.4,45.94
38980,2017,282,1010,27.5,44.29
38981,2017,282,1020,27.74,43.55
38982,2017,282,1030,28.28,43.07
38983,2017,282,1040,28.55,41.59
38984,2017,282,1050,28.9,40.29
38985,2017,282,1100,28.79,39.38
38986,2017,282,1110,28.88,40.15
38987,2017,282,1120,28.8,39.74
38988,2017,282,1130,28.85,40.2
38989,2017,282,1140,28.95,38.82
38990,2017,282,1150,28.85,39.26
38991,2017,282,1200,29.42,40.13
38992,2017,282,1210,29.55,39.58
38993,2017,282,1220,30.02,40.49
38994,2017,282,1230,29.72,39.73
38995,2017,282,1240,29.79,39.58
38996,2017,282,1250,29.7,38.54
38997,2017,282,1300,29.72,38.29
38998,2017,282,1310,29.67,38.37
38999,2017,282,1320,30.27,38.89
39000,2017,282,1330,30.27,37.45
39001,2017,282,1340,30.05,38.05
39002,2017,282,1350,30.04,37.32
39003,2017,282,1400,29.99,37.02
39004,2017,282,1410,30.02,36.77
39005,2017,282,1420,30.54,37.23
39006,2017,282,1430,30.98,34.74
39007,2017,282,1440,30.58,35.79
39008,2017,282,1450,29.87,36.74
39009,2017,282,1500,29.79,37.1
39010,2017,282,1510,29.47,40.51
39011,2017,282,1520,29.34,41.36
39012,2017,282,1530,29.3,41.89
39013,2017,282,1540,29.27,43.4
39014,2017,282,1550,29.75,43.42
39015,2017,282,1600,30.26,41.81
39016,2017,282,1610,30.14,40.81
39017,2017,282,1620,30.04,40.45
39018,2017,282,1630,29.99,40.88
39019,2017,282,1640,29.9,41.06
39020,2017,282,1650,29.85,40.58
39021,2017,282,1700,29.75,41.11
39022,2017,282,1710,29.42,42.51
39023,2017,282,1720,29.08,42.95
39024,2017,282,1730,28.74,43.19
39025,2017,282,1740,28.34,43.75
39026,2017,282,1750,28.13,44.8
39027,2017,282,1800,27.84,47.02
39028,2017,282,1810,27.42,48.75
39029,2017,282,1820,27.07,49.31
39030,2017,282,1830,26.56,50.7
39031,2017,282,1840,26.24,51.99
39032,2017,282,1850,26.06,52.63
39033,2017,282,1900,25.84,52.82
39034,2017,282,1910,25.77,52.42
39035,2017,282,1920,25.66,51.94
39036,2017,282,1930,25.45,51.65
39037,2017,282,1940,25.13,54.62
39038,2017,282,1950,24.64,57.3
39039,2017,282,2000,24.68,56.93
39040,2017,282,2010,24.48,57.05
39041,2017,282,2020,24.29,55.65
39042,2017,282,2030,24.65,52.97
39043,2017,282,2040,24.22,54.62
39044,2017,282,2050,24.3,54.38
39045,2017,282,2100,23.92,58.14
39046,2017,282,2110,23.55,60.42
39047,2017,282,2120,23.49,61.09
39048,2017,282,2130,23.09,62.7
39049,2017,282,2140,23.11,62.45
39050,2017,282,2150,23.08,62.85
39051,2017,282,2200,22.84,63.55
39052,2017,282,2210,22.65,64.31
39053,2017,282,2220,22.5,64.94
39054,2017,282,2230,22.44,64.51
39055,2017,282,2240,22.44,63.47
39056,2017,282,2250,22.2,64.08
39057,2017,282,2300,22.04,64.97
39058,2017,282,2310,22.43,63.56
39059,2017,282,2320,22.84,61.73
39060,2017,282,2330,22.7,62.29
39061,2017,282,2340,22.28,64.93
39062,2017,282,2350,22.24,65.59
39063,2017,282,2400,21.96,66.41
39064,2017,283,10,20.88,71.4
39065,2017,283,20,20.56,73.1
39066,2017,283,30,21.26,69.84
39067,2017,283,40,21.32,69.26
39068,2017,283,50,20.94,71.0
39069,2017,283,100,21.3,68.86
39070,2017,283,110,21.09,69.3
39071,2017,283,120,20.59,71.5
39072,2017,283,130,20.3,73.1
39073,2017,283,140,20.35,72.6
39074,2017,283,150,20.58,71.0
39075,2017,283,200,21.0,68.92
39076,2017,283,210,21.17,68.23
39077,2017,283,220,21.2,67.99
39078,2017,283,230,21.21,67.65
39079,2017,283,240,21.06,68.09
39080,2017,283,250,20.91,68.47
39081,2017,283,300,20.91,68.33
39082,2017,283,310,20.6,69.29
39083,2017,283,320,20.49,69.85
39084,2017,283,330,20.6,69.42
39085,2017,283,340,20.82,68.37
39086,2017,283,350,20.81,68.47
39087,2017,283,400,20.72,68.86
39088,2017,283,410,20.43,70.1
39089,2017,283,420,20.25,70.7
39090,2017,283,430,20.17,70.9
39091,2017,283,440,20.24,70.1
39092,2017,283,450,20.13,70.3
39093,2017,283,500,20.19,69.86
39094,2017,283,510,19.98,70.7
39095,2017,283,520,20.12,70.5
39096,2017,283,530,20.15,70.3
39097,2017,283,540,19.65,72.5
39098,2017,283,550,19.6,72.7
39099,2017,283,600,19.35,73.5
39100,2017,283,610,19.47,73.6
39101,2017,283,620,19.89,72.5
39102,2017,283,630,20.28,71.7
39103,2017,283,640,20.83,69.62
39104,2017,283,650,21.41,67.7
39105,2017,283,700,21.89,65.94
39106,2017,283,710,22.61,64.71
39107,2017,283,720,22.95,62.42
39108,2017,283,730,23.73,60.23
39109,2017,283,740,24.13,57.81
39110,2017,283,750,24.85,55.7
39111,2017,283,800,25.47,54.1
39112,2017,283,810,25.97,52.89
39113,2017,283,820,26.53,50.13
39114,2017,283,830,26.54,50.28
39115,2017,283,840,26.23,50.97
39116,2017,283,850,26.44,52.7
39117,2017,283,900,26.7,51.22
39118,2017,283,910,27.13,50.9
39119,2017,283,920,27.3,49.7
39120,2017,283,930,28.09,48.26
39121,2017,283,940,28.23,47.89
39122,2017,283,950,28.74,46.44
39123,2017,283,1000,28.62,46.98
39124,2017,283,1010,28.62,46.42
39125,2017,283,1020,29.2,44.71
39126,2017,283,1030,29.57,43.03
39127,2017,283,1040,29.94,42.62
39128,2017,283,1050,30.14,41.27
39129,2017,283,1100,30.27,41.2
39130,2017,283,1110,30.74,41.21
39131,2017,283,1120,30.84,39.81
39132,2017,283,1130,30.98,38.67
39133,2017,283,1140,31.49,37.1
39134,2017,283,1150,31.87,35.72
39135,2017,283,1200,32.04,34.85
39136,2017,283,1210,32.55,34.17
39137,2017,283,1220,32.5,32.33
39138,2017,283,1230,32.7,32.05
39139,2017,283,1240,32.98,30.09
39140,2017,283,1250,33.12,30.67
39141,2017,283,1300,33.06,29.93
39142,2017,283,1310,33.42,29.05
39143,2017,283,1320,33.73,27.97
39144,2017,283,1330,33.79,28.42
39145,2017,283,1340,33.54,26.61
39146,2017,283,1350,33.68,28.02
39147,2017,283,1400,33.95,28.03
39148,2017,283,1410,33.34,28.43
39149,2017,283,1420,33.3,27.78
39150,2017,283,1430,34.36,26.92
39151,2017,283,1440,34.21,26.06
39152,2017,283,1450,34.01,26.84
39153,2017,283,1500,33.95,27.64
39154,2017,283,1510,33.84,26.2
39155,2017,283,1520,33.91,26.8
39156,2017,283,1530,33.82,26.99
39157,2017,283,1540,33.59,26.94
39158,2017,283,1550,33.88,26.75
39159,2017,283,1600,33.69,27.31
39160,2017,283,1610,33.78,26.47
39161,2017,283,1620,33.88,26.02
39162,2017,283,1630,34.02,25.95
39163,2017,283,1640,33.97,25.6
39164,2017,283,1650,34.06,25.07
39165,2017,283,1700,34.29,25.51
39166,2017,283,1710,33.73,26.48
39167,2017,283,1720,33.13,26.74
39168,2017,283,1730,32.99,27.82
39169,2017,283,1740,32.73,27.9
39170,2017,283,1750,32.21,29.25
39171,2017,283,1800,31.49,31.1
39172,2017,283,1810,30.6,33.03
39173,2017,283,1820,30.17,35.06
39174,2017,283,1830,28.46,51.38
39175,2017,283,1840,27.88,52.48
39176,2017,283,1850,27.45,53.24
39177,2017,283,1900,27.18,53.54
39178,2017,283,1910,25.88,60.49
39179,2017,283,1920,25.19,62.83
39180,2017,283,1930,25.43,61.6
39181,2017,283,1940,25.32,61.73
39182,2017,283,1950,25.04,63.04
39183,2017,283,2000,25.01,63.1
39184,2017,283,2010,24.89,63.73
39185,2017,283,2020,25.06,58.34
39186,2017,283,2030,25.02,57.33
39187,2017,283,2040,24.76,58.29
39188,2017,283,2050,24.49,59.05
39189,2017,283,2100,24.32,59.79
39190,2017,283,2110,24.08,61.1
39191,2017,283,2120,23.92,61.9
39192,2017,283,2130,23.75,62.95
39193,2017,283,2140,23.62,63.96
39194,2017,283,2150,23.42,64.9
39195,2017,283,2200,23.33,65.31
39196,2017,283,2210,23.33,65.36
39197,2017,283,2220,23.28,65.44
39198,2017,283,2230,23.06,66.3
39199,2017,283,2240,23.05,66.33
39200,2017,283,2250,23.01,66.73
39201,2017,283,2300,22.69,67.51
39202,2017,283,2310,22.38,68.78
39203,2017,283,2320,22.15,69.7
39204,2017,283,2330,22.05,70.4
39205,2017,283,2340,21.58,71.9
39206,2017,283,2350,21.83,71.0
39207,2017,283,2400,22.02,70.5
39208,2017,284,10,21.87,71.1
39209,2017,284,20,21.74,71.9
39210,2017,284,30,21.48,73.2
39211,2017,284,40,21.54,72.9
39212,2017,284,50,21.56,72.7
39213,2017,284,100,21.46,73.1
39214,2017,284,110,21.28,73.7
39215,2017,284,120,21.29,73.2
39216,2017,284,130,21.22,73.2
39217,2017,284,140,21.04,73.8
39218,2017,284,150,20.58,75.5
39219,2017,284,200,20.13,77.2
39220,2017,284,210,20.23,76.6
39221,2017,284,220,20.61,75.0
39222,2017,284,230,20.7,74.2
39223,2017,284,240,20.73,73.8
39224,2017,284,250,20.68,73.8
39225,2017,284,300,20.68,73.5
39226,2017,284,310,20.6,73.3
39227,2017,284,320,20.56,73.5
39228,2017,284,330,20.66,73.7
39229,2017,284,340,20.55,74.6
39230,2017,284,350,20.5,74.4
39231,2017,284,400,20.58,73.8
39232,2017,284,410,20.64,73.4
39233,2017,284,420,20.64,73.0
39234,2017,284,430,20.44,73.6
39235,2017,284,440,20.32,74.0
39236,2017,284,450,20.57,72.8
39237,2017,284,500,20.72,72.1
39238,2017,284,510,20.73,72.0
39239,2017,284,520,20.56,72.7
39240,2017,284,530,20.46,73.1
39241,2017,284,540,20.33,73.5
39242,2017,284,550,20.18,74.0
39243,2017,284,600,19.98,75.2
39244,2017,284,610,20.43,74.1
39245,2017,284,620,20.79,73.2
39246,2017,284,630,21.47,70.4
39247,2017,284,640,21.86,69.59
39248,2017,284,650,22.19,68.43
39249,2017,284,700,22.66,66.63
39250,2017,284,710,23.59,63.52
39251,2017,284,720,24.26,61.26
39252,2017,284,730,24.68,59.62
39253,2017,284,740,25.39,56.67
39254,2017,284,750,26.3,54.17
39255,2017,284,800,27.28,50.69
39256,2017,284,810,27.83,49.52
39257,2017,284,820,27.82,47.41
39258,2017,284,830,28.01,47.19
39259,2017,284,840,28.31,46.26
39260,2017,284,850,28.77,44.93
39261,2017,284,900,28.92,44.43
39262,2017,284,910,29.31,43.86
39263,2017,284,920,29.66,43.26
39264,2017,284,930,30.04,42.67
39265,2017,284,940,30.37,41.42
39266,2017,284,950,30.29,41.0
39267,2017,284,1000,30.23,41.27
39268,2017,284,1010,30.04,41.47
39269,2017,284,1020,30.22,41.18
39270,2017,284,1030,30.57,41.24
39271,2017,284,1040,30.97,39.95
39272,2017,284,1050,31.24,38.33
39273,2017,284,1100,31.4,38.78
39274,2017,284,1110,31.47,37.07
39275,2017,284,1120,31.8,36.5
39276,2017,284,1130,32.04,34.61
39277,2017,284,1140,32.33,33.17
39278,2017,284,1150,32.13,34.21
39279,2017,284,1200,32.66,34.77
39280,2017,284,1210,32.84,33.57
39281,2017,284,1220,32.69,33.61
39282,2017,284,1230,32.94,34.51
39283,2017,284,1240,33.07,33.3
39284,2017,284,1250,33.22,31.87
39285,2017,284,1300,33.73,31.63
39286,2017,284,1310,34.25,30.26
39287,2017,284,1320,34.01,31.09
39288,2017,284,1330,34.27,29.95
39289,2017,284,1340,34.34,29.29
39290,2017,284,1350,34.17,29.48
39291,2017,284,1400,34.14,28.16
39292,2017,284,1410,34.19,27.48
39293,2017,284,1420,34.14,26.94
39294,2017,284,1430,34.27,27.23
39295,2017,284,1440,34.84,25.96
39296,2017,284,1450,34.84,26.83
39297,2017,284,1500,34.68,26.01
39298,2017,284,1510,34.51,26.0
39299,2017,284,1520,34.8,26.01
39300,2017,284,1530,34.9,25.22
39301,2017,284,1540,34.98,24.82
39302,2017,284,1550,34.78,24.54
39303,2017,284,1600,34.96,23.06
39304,2017,284,1610,35.29,22.49
39305,2017,284,1620,35.15,21.9
39306,2017,284,1630,34.93,21.33
39307,2017,284,1640,35.35,22.3
39308,2017,284,1650,34.61,26.7
39309,2017,284,1700,31.5,33.91
39310,2017,284,1710,30.15,34.36
39311,2017,284,1720,29.43,34.94
39312,2017,284,1730,28.43,37.54
39313,2017,284,1740,27.84,40.26
39314,2017,284,1750,27.27,41.92
39315,2017,284,1800,26.9,44.03
39316,2017,284,1810,26.52,44.99
39317,2017,284,1820,26.63,44.2
39318,2017,284,1830,27.32,40.34
39319,2017,284,1840,27.66,39.07
39320,2017,284,1850,27.68,38.61
39321,2017,284,1900,27.52,39.27
39322,2017,284,1910,27.13,39.9
39323,2017,284,1920,27.3,39.82
39324,2017,284,1930,27.3,40.03
39325,2017,284,1940,27.27,40.21
39326,2017,284,1950,25.4,51.09
39327,2017,284,2000,24.29,53.45
39328,2017,284,2010,23.94,57.71
39329,2017,284,2020,22.57,63.28
39330,2017,284,2030,22.01,66.8
39331,2017,284,2040,22.16,66.21
39332,2017,284,2050,21.99,66.85
39333,2017,284,2100,23.44,58.18
39334,2017,284,2110,23.17,59.85
39335,2017,284,2120,22.6,63.23
39336,2017,284,2130,22.68,61.16
39337,2017,284,2140,23.34,56.68
39338,2017,284,2150,23.12,58.25
39339,2017,284,2200,23.16,57.23
39340,2017,284,2210,23.12,57.54
39341,2017,284,2220,23.15,57.2
39342,2017,284,2230,23.05,57.37
39343,2017,284,2240,23.11,57.13
39344,2017,284,2250,22.98,57.94
39345,2017,284,2300,22.98,57.34
39346,2017,284,2310,22.91,57.96
39347,2017,284,2320,22.77,59.32
39348,2017,284,2330,22.76,57.84
39349,2017,284,2340,22.41,59.94
39350,2017,284,2350,22.83,57.63
39351,2017,284,2400,23.41,56.57
39352,2017,285,10,22.78,60.99
39353,2017,285,20,21.91,64.72
39354,2017,285,30,21.42,65.85
39355,2017,285,40,21.26,66.87
39356,2017,285,50,20.97,68.39
39357,2017,285,100,21.52,65.73
39358,2017,285,110,21.38,67.06
39359,2017,285,120,21.13,68.44
39360,2017,285,130,20.82,70.5
39361,2017,285,140,20.62,71.8
39362,2017,285,150,20.72,73.8
39363,2017,285,200,20.82,75.5
39364,2017,285,210,20.72,76.6
39365,2017,285,220,20.71,77.0
39366,2017,285,230,20.64,77.3
39367,2017,285,240,20.53,77.7
39368,2017,285,250,20.61,77.4
39369,2017,285,300,20.57,77.7
39370,2017,285,310,20.58,77.7
39371,2017,285,320,20.5,78.1
39372,2017,285,330,20.45,78.4
39373,2017,285,340,20.45,78.2
39374,2017,285,350,20.41,78.3
39375,2017,285,400,20.33,78.5
39376,2017,285,410,20.3,78.4
39377,2017,285,420,20.42,77.6
39378,2017,285,430,20.4,77.4
39379,2017,285,440,20.41,76.9
39380,2017,285,450,20.36,76.8
39381,2017,285,500,20.3,76.8
39382,2017,285,510,20.13,77.5
39383,2017,285,520,19.99,78.0
39384,2017,285,530,19.88,78.2
39385,2017,285,540,19.77,78.4
39386,2017,285,550,19.61,79.1
39387,2017,285,600,19.49,79.6
39388,2017,285,610,19.62,78.9
39389,2017,285,620,19.89,78.0
39390,2017,285,630,20.4,76.5
39391,2017,285,640,20.94,74.4
39392,2017,285,650,21.25,72.8
39393,2017,285,700,21.7,70.9
39394,2017,285,710,22.34,68.54
39395,2017,285,720,22.96,66.65
39396,2017,285,730,23.73,63.69
39397,2017,285,740,24.36,61.23
39398,2017,285,750,24.89,59.23
39399,2017,285,800,24.98,58.66
39400,2017,285,810,25.29,57.92
39401,2017,285,820,25.91,55.02
39402,2017,285,830,26.41,52.97
39403,2017,285,840,26.8,52.89
39404,2017,285,850,27.04,50.76
39405,2017,285,900,27.66,48.44
39406,2017,285,910,27.89,48.06
39407,2017,285,920,28.38,45.8
39408,2017,285,930,29.09,43.75
39409,2017,285,940,29.34,44.0
39410,2017,285,950,29.53,42.54
39411,2017,285,1000,29.7,42.44
39412,2017,285,1010,30.03,41.67
39413,2017,285,1020,30.23,41.94
39414,2017,285,1030,30.78,40.33
39415,2017,285,1040,31.07,39.03
39416,2017,285,1050,31.56,37.99
39417,2017,285,1100,31.8,34.71
39418,2017,285,1110,31.75,33.93
39419,2017,285,1120,32.03,32.79
39420,2017,285,1130,32.16,32.69
39421,2017,285,1140,32.45,31.49
39422,2017,285,1150,32.92,30.73
39423,2017,285,1200,33.0,29.86
39424,2017,285,1210,33.13,28.63
39425,2017,285,1220,33.12,29.52
39426,2017,285,1230,33.31,29.09
39427,2017,285,1240,33.35,29.44
39428,2017,285,1250,33.72,29.71
39429,2017,285,1300,33.34,28.16
39430,2017,285,1310,33.63,26.83
39431,2017,285,1320,34.48,26.21
39432,2017,285,1330,34.21,25.17
39433,2017,285,1340,34.31,24.9
39434,2017,285,1350,34.74,25.18
39435,2017,285,1400,34.61,25.83
39436,2017,285,1410,34.95,24.45
39437,2017,285,1420,34.65,24.61
39438,2017,285,1430,34.95,23.77
39439,2017,285,1440,34.85,22.74
39440,2017,285,1450,35.29,23.25
39441,2017,285,1500,35.14,23.66
39442,2017,285,1510,34.96,24.36
39443,2017,285,1520,34.75,23.19
39444,2017,285,1530,34.97,24.38
39445,2017,285,1540,34.83,23.67
39446,2017,285,1550,35.06,22.46
39447,2017,285,1600,34.78,23.03
39448,2017,285,1610,34.96,23.0
39449,2017,285,1620,35.21,22.26
39450,2017,285,1630,35.01,22.2
39451,2017,285,1640,35.22,21.71
39452,2017,285,1650,35.53,21.74
39453,2017,285,1700,35.21,21.78
39454,2017,285,1710,35.11,22.94
39455,2017,285,1720,34.64,24.42
39456,2017,285,1730,33.46,25.05
39457,2017,285,1740,32.33,28.19
39458,2017,285,1750,31.1,31.4
39459,2017,285,1800,30.73,31.94
39460,2017,285,1810,30.25,33.13
39461,2017,285,1820,29.91,33.66
39462,2017,285,1830,29.71,33.93
39463,2017,285,1840,29.33,34.55
39464,2017,285,1850,29.04,34.61
39465,2017,285,1900,28.97,33.36
39466,2017,285,1910,28.98,32.48
39467,2017,285,1920,28.77,33.47
39468,2017,285,1930,28.55,33.8
